month,item_name,item_category,product_view_events,add_to_cart_events,purchase_events,item_revenue,view_to_cart_rate
2020-12,Supernatural Paper Tote,Home/Eco-Friendly/,749,180,0,0.0,24.03
2020-12,Android Pocket Onesie White,Kids,252,0,0,0.0,0.0
2020-12,Android Iconic Hat White,Home/Apparel/,108,51,0,0.0,47.22
2020-12,Google Eco Tee Black,Apparel,75,39,0,0.0,52.0
2020-12,Google Premium Sunglasses,Accessories/,30,2,0,0.0,6.67
2020-12,Google Dino Game Tee,Women's T-Shirts/,19,3,0,0.0,15.79
2020-12,Google Incognito Techpack V2,Lifestyle/Bags/,114,10,0,0.0,8.77
2020-12,Google Light Pen Green,Google,8,4,0,0.0,50.0
2020-12,Google Hemp Tote,Eco-Friendly,27,6,0,0.0,22.22
2020-12,YouTube Standards Zip Hoodie Black,Home/Shop by Brand/,5,0,0,0.0,0.0
2020-12,Google Women's Puff Jacket Black,Home/Shop by Brand/,21,7,0,0.0,33.33
2020-12,Google SF Campus Lapel Pin,Sale,29,23,0,0.0,79.31
2020-12,Google Large Standard Journal Grey,Stationery,25,12,0,0.0,48.0
2020-12,Google Pen Red,Writing,26,21,0,0.0,80.77
2020-12,Android Iconic Hat Black,Sale,60,31,0,0.0,51.67
2020-12,Google Infant Hero Onesie Grey,Home/Sale/,42,10,0,0.0,23.81
2020-12,Google Medium Pet Collar (Blue/Green),Small Goods,26,2,0,0.0,7.69
2020-12,Google Cambridge Campus Zip Hoodie,Sale,47,8,0,0.0,17.02
2020-12,Google Land & Sea Tech Taco,,9,4,0,0.0,44.44
2020-12,Google Sustainable Pencil Pouch,Sale,33,15,0,0.0,45.45
2020-12,Google Blue Kids Sunglasses,Home/Shop by Brand/,355,111,0,0.0,31.27
2020-12,YouTube 25 oz Gear Cap Bottle Black,Home/Shop by Brand/,355,113,0,0.0,31.83
2020-12,Android Super Hero 3D Framed Art,Shop by Brand,3,2,0,0.0,66.67
2020-12,Google Sunglasses,Shop by Brand,3,1,0,0.0,33.33
2020-12,#IamRemarkable Unisex Hoodie,Men's / Unisex,95,11,0,0.0,11.58
2020-12,Google Large Pet Leash (Blue/Green),Google,9,3,0,0.0,33.33
2020-12,Google Youth Hero Tee Grey,Google,30,7,0,0.0,23.33
2020-12,Google Sherpa Zip Hoodie Navy,Google,80,23,0,0.0,28.75
2020-12,Google Beekeepers Youth Tee Pink,Men's T-Shirts/,22,11,0,0.0,50.0
2020-12,Supernatural Paper Backpack,Google,17,1,0,0.0,5.88
2020-12,Google Beekeepers Onesie Pink,Sale,28,14,0,0.0,50.0
2020-12,Google Cork Tablet Case,Small Goods,11,3,0,0.0,27.27
2020-12,Google LA Campus Unisex Tee,Sale,32,16,0,0.0,50.0
2020-12,Google Sunnyvale Campus Tote,Sale,22,11,0,0.0,50.0
2020-12,Android Iconic Hat Black,Android,9,4,0,0.0,44.44
2020-12,Google Cloth & Pouch Black,,4,2,0,0.0,50.0
2020-12,Google Speckled Beanie Grey,Google,15,9,0,0.0,60.0
2020-12,Google Thermal Tumbler Navy,Google,30,8,0,0.0,26.67
2020-12,Google KeepCup,Google,18,5,0,0.0,27.78
2020-12,Google Navy Speckled Tee,Google,21,11,0,0.0,52.38
2020-12,Google Blue Stojo Cup,Lifestyle,23,3,0,0.0,13.04
2020-12,Google Women's Eco Tee Black,Apparel,55,41,0,0.0,74.55
2020-12,Google Sunnyvale Campus Mug,Home/Shop by Brand/Google/,41,12,0,0.0,29.27
2020-12,Google Pen Bright Blue,Google,8,5,0,0.0,62.5
2020-12,Google Youth FC Tee Charcoal,Google,21,13,0,0.0,61.9
2020-12,Google Men's Softshell Moss,Google,25,3,0,0.0,12.0
2020-12,Stan and Friends Toddler Tee Green,Sale,25,6,0,0.0,24.0
2020-12,Google Flat Front Bag Grey,Google,11,2,0,0.0,18.18
2020-12,Google Women's Eco Tee Black,Home/Apparel/Women's/,365,149,0,0.0,40.82
2020-12,White Google Shoreline Bottle,Google,2,0,0,0.0,0.0
2020-12,Google Large Pet Collar (Red/Yellow),Google,4,2,0,0.0,50.0
2020-12,Google Cork Pencil Pouch,Lifestyle,7,2,0,0.0,28.57
2020-12,Google Men's Softshell Moss,,10,0,0,0.0,0.0
2020-12,#IamRemarkable Journal,Home/Shop by Brand/#IamRemarkable/,70,22,0,0.0,31.43
2020-12,Google 24 oz Ring Bottle Red,Lifestyle/Drinkware/,135,37,0,0.0,27.41
2020-12,Google Campus Bike Eco Tee Navy,Eco-Friendly,84,36,0,0.0,42.86
2020-12,Google Super G Tumbler (Blue Lid),Google,36,9,0,0.0,25.0
2020-12,Google Austin Campus Ladies Tee,Sale,15,5,0,0.0,33.33
2020-12,Google Chicago Campus Lapel Pin,Sale,9,5,0,0.0,55.56
2020-12,Google Sunnyvale Campus Mug,New,36,11,0,0.0,30.56
2020-12,Google Sunnyvale Campus Zip Hoodie,Sale,77,31,0,0.0,40.26
2020-12,Android Jotter Task Pad,Android,14,7,0,0.0,50.0
2020-12,Stan and Friends Tee Green,Sale,55,27,0,0.0,49.09
2020-12,Google Recycled Pen Black,Eco-Friendly,6,2,0,0.0,33.33
2020-12,Google Small Standard Journal Navy,Stationery,60,29,0,0.0,48.33
2020-12,YouTube Women's Favorite Tee White,Sale,6,0,0,0.0,0.0
2020-12,White Google Shoreline Bottle,Lifestyle,4,3,0,0.0,75.0
2020-12,Google Clear Framed Blue Shades,Home/Sale/,4,3,0,0.0,75.0
2020-12,Google ApPeel Journal Red,Stationery,30,5,0,0.0,16.67
2020-12,Android Pocket Onesie Navy,Home/Shop by Brand/Android/,566,184,0,0.0,32.51
2020-12,Google Sunnyvale Campus Mug,Home/Campus Collection/,130,71,0,0.0,54.62
2020-12,Android Techie 3D Framed Art,,8,3,0,0.0,37.5
2020-12,Supernatural Paper Backpack,,10,0,0,0.0,0.0
2020-12,Google Boulder Campus Zip Hoodie,,5,4,0,0.0,80.0
2020-12,Google See-No Hear-No Set,Electronics/,1,0,0,0.0,0.0
2020-12,Keyboard DOT Sticker,Electronics/,2,0,0,0.0,0.0
2020-12,Google Utility Bag Grey,Electronics/,1,0,0,0.0,0.0
2020-12,Android Geek Pin,Sale,20,4,0,0.0,20.0
2020-12,Google Sunnyvale Campus Tote,Google,6,5,0,0.0,83.33
2020-12,Google Small Cable Organizer Blue,Home/Shop by Brand/Google/,13,3,0,0.0,23.08
2020-12,Google Totepak,Google,15,0,0,0.0,0.0
2020-12,Android Iconic Backpack,Android,14,0,0,0.0,0.0
2020-12,Android Pocket Toddler Tee White,Android,8,0,0,0.0,0.0
2020-12,Flamingo and Friends Tee Blue,Men's T-Shirts,9,6,0,0.0,66.67
2020-12,Google Pocket Tee Grey,Women's,29,9,0,0.0,31.03
2020-12,Google Zip Hoodie F/C,Men's Warm Gear/,1,0,0,0.0,0.0
2020-12,Google Black Cloud Zip Hoodie,Home/Apparel/Women's/,12,0,0,0.0,0.0
2020-12,Google Sunglasses,Lifestyle/Small Goods/,80,23,0,0.0,28.75
2020-12,Google Red YoYo,Lifestyle/Small Goods/,68,20,0,0.0,29.41
2020-12,Google Land & Sea Journal Set,Stationery,47,19,0,0.0,40.43
2020-12,Google Eco Tee Black,Home/Eco-Friendly/,30,6,0,0.0,20.0
2020-12,Google LA Campus Mug,Home/Sale/,49,26,0,0.0,53.06
2020-12,Google Kirkland Campus Mug,Home/Sale/,51,28,0,0.0,54.9
2020-12,Stan and Friends Toddler Tee Green,Men's T-Shirts,2,0,0,0.0,0.0
2020-12,Google Cup Cap Tumbler Grey,Google,21,4,0,0.0,19.05
2020-12,Google Striped Penny Pouch,Home/Sale/,10,6,0,0.0,60.0
2020-12,Android Buoy Bottle,Home/Sale/,20,10,0,0.0,50.0
2020-12,Google Crewneck Sweatshirt Navy,Home/Shop by Brand/Google/,70,25,0,0.0,35.71
2020-12,Google Camp Mug Ivory,Home/Shop by Brand/Google/,41,8,0,0.0,19.51
2020-12,Google Cambridge Campus Bottle,Sale,19,3,0,0.0,15.79
2020-12,Snowflake Android Cardboard Sculpture,Small Goods,11,1,0,0.0,9.09
2020-12,Google Badge Heavyweight Pullover Black,Home/Shop by Brand/Google/,43,15,0,0.0,34.88
2020-12,Google Speckled Beanie Navy,Home/Shop by Brand/Google/,9,3,0,0.0,33.33
2020-12,Google Navy Speckled Tee,Home/Shop by Brand/Google/,38,12,0,0.0,31.58
2020-12,Google Women's Softshell Moss,Home/Apparel/,84,7,0,0.0,8.33
2020-12,Google Men's Tech Fleece Vest Charcoal,Home/Apparel/,80,7,0,0.0,8.75
2020-12,Google Men's Puff Jacket Black,Home/Shop by Brand/Google/,126,17,0,0.0,13.49
2020-12,Google Chrome Dinosaur Collectible,Shop by Brand,2,1,0,0.0,50.0
2020-12,Google Bot,Lifestyle/Small Goods/,16,2,0,0.0,12.5
2020-12,Google Boulder Campus Zip Hoodie,Home/Shop by Brand/Google/,5,2,0,0.0,40.0
2020-12,Google Red Speckled Tee,Men's / Unisex,150,60,0,0.0,40.0
2020-12,Google Seaport Tote,Lifestyle/,50,6,0,0.0,12.0
2020-12,Google Heathered Pom Beanie,Apparel,9,3,0,0.0,33.33
2020-12,Android Buoy Bottle,Lifestyle,7,3,0,0.0,42.86
2020-12,Google Youth FC Longsleeve Charcoal,Home/Shop by Brand/Google/,23,14,0,0.0,60.87
2020-12,Google Toddler FC Tee Charcoal,Home/Shop by Brand/Google/,23,13,0,0.0,56.52
2020-12,Supernatural Paper Tote,Home/New/,76,11,0,0.0,14.47
2020-12,Android Iconic Socks,Home/Apparel/,8,7,0,0.0,87.5
2020-12,Android Pocket Onesie White,Home/Apparel/,2,3,0,0.0,150.0
2020-12,Google Mural Tote,,18,2,0,0.0,11.11
2020-12,Google LA Campus Tote,,4,1,0,0.0,25.0
2020-12,Gift Card - $10.00,Home/Gift Cards/,30,14,0,0.0,46.67
2020-12,Google Felt Strap Keyring,Small Goods,21,8,0,0.0,38.1
2020-12,Android Geek Pin,Small Goods,6,4,0,0.0,66.67
2020-12,Google Packable Bag Black,Lifestyle,26,4,0,0.0,15.38
2020-12,Android Iconic Notebook,Notebooks,33,8,0,0.0,24.24
2020-12,Google Lapel Pin,Lifestyle/,11,2,0,0.0,18.18
2020-12,Google Campus Bike Grid Task Pad,Google,7,2,0,0.0,28.57
2020-12,Android Garden Tee Orange,Men's T-Shirts,16,1,0,0.0,6.25
2020-12,Google Women's Pride Eco-Tee Black,,17,5,0,0.0,29.41
2020-12,Supernatural Paper Tote,Google,10,0,0,0.0,0.0
2020-12,Google Medium Pet Collar (Red/Yellow),Google,8,4,0,0.0,50.0
2020-12,Google SF Campus Unisex Tee,Google,3,1,0,0.0,33.33
2020-12,Google SF Campus Lapel Pin,Google,2,1,0,0.0,50.0
2020-12,Google Cambridge Campus Unisex Tee,Home/Sale/,3,1,0,0.0,33.33
2020-12,Google Clear Pen 4-Pack,Writing,2,2,0,0.0,100.0
2020-12,Google Confetti Pen White,Stationery,19,13,0,0.0,68.42
2020-12,Android Jotter Task Pad,,1,0,0,0.0,0.0
2020-12,Android Iconic Notebook,,2,1,0,0.0,50.0
2020-12,Google Clear Framed Yellow Shades,Lifestyle,16,2,0,0.0,12.5
2020-12,Google Land & Sea Unisex Tee,Home/Apparel/,11,5,0,0.0,45.45
2020-12,Google Land & Sea Women's Eco Tee,Home/Apparel/,11,5,0,0.0,45.45
2020-12,Android Iconic Pin,Shop by Brand,1,1,0,0.0,100.0
2020-12,Google Cork Passport Holder,Lifestyle,4,2,0,0.0,50.0
2020-12,Android SM S/F18 Sticker Sheet,Shop by Brand,1,0,0,0.0,0.0
2020-12,Google ApPeel Journal Red,Notebooks,21,4,0,0.0,19.05
2020-12,Android Pocket Toddler Tee Navy,Android,5,2,0,0.0,40.0
2020-12,Google Women's Kirkland Pullover,,8,3,0,0.0,37.5
2020-12,Google Tee Dark Blue,,3,3,0,0.0,100.0
2020-12,Google PNW Campus Lapel Pin,Home/Campus Collection/,86,58,0,0.0,67.44
2020-12,Android Iconic Pen,Home/Stationery/,2,1,0,0.0,50.0
2020-12,YouTube Play Mug,Home/Shop by Brand/,191,66,0,0.0,34.55
2020-12,Mural Food Container,Home/Eco-Friendly/,1482,411,0,0.0,27.73
2020-12,Google Cambridge Campus Mug,Google,6,5,0,0.0,83.33
2020-12,Google Chrome Dinosaur Collectible,Lifestyle/Small Goods/,36,5,0,0.0,13.89
2020-12,Google Frisbee,Google,5,7,0,0.0,140.0
2020-12,Google Seaport Tote,Lifestyle,8,3,0,0.0,37.5
2020-12,Google Chicago Campus Bottle,Shop by Brand,3,2,0,0.0,66.67
2020-12,YouTube Icon Tee Grey,Shop by Brand,4,1,0,0.0,25.0
2020-12,Supernatural Paper Tote,Shopping and Totes/,14,0,0,0.0,0.0
2020-12,Google Seaport Tote,Shopping and Totes/,13,0,0,0.0,0.0
2020-12,Google Mesh Bag Red,Shopping and Totes/,13,0,0,0.0,0.0
2020-12,Google Mural Tote,Shopping and Totes/,13,0,0,0.0,0.0
2020-12,Google Austin Campus Zip Hoodie,Sale,21,4,0,0.0,19.05
2020-12,Android Iconic Pin,Android,12,8,0,0.0,66.67
2020-12,Google Austin Campus Unisex Tee,,2,0,0,0.0,0.0
2020-12,Android Iconic Pen,,5,2,0,0.0,40.0
2020-12,Google Sunnyvale Campus Mug,Shop by Brand,4,3,0,0.0,75.0
2020-12,Google Sherpa Zip Hoodie Charcoal,Shop by Brand,9,4,0,0.0,44.44
2020-12,Google Leather Strap Hat Black,Shop by Brand,5,5,0,0.0,100.0
2020-12,Google LA Campus Unisex Tee,,1,2,0,0.0,200.0
2020-12,Google Packable Bag Black,Shopping and Totes/,3,0,0,0.0,0.0
2020-12,Google Clear Framed Blue Shades,Shop by Brand,2,0,0,0.0,0.0
2020-12,Google Large Pet Collar (Blue/Green),Lifestyle,3,1,0,0.0,33.33
2020-12,Android Pocket Tee Navy,Shop by Brand,1,2,0,0.0,200.0
2020-12,Google Heather Green Speckled Tee,Shop by Brand,4,4,0,0.0,100.0
2020-12,#IamRemarkable Unisex Hoodie,Women's,14,1,0,0.0,7.14
2020-12,Google Medium Pet Collar (Blue/Green),,2,1,0,0.0,50.0
2020-12,Google Mini Kick Ball,Shop by Brand,4,3,0,0.0,75.0
2020-12,Google Mural Notebook,Home/Stationery/,14,11,0,0.0,78.57
2020-12,Google Felt Refillable Journal,Home/Stationery/,1,1,0,0.0,100.0
2020-12,Google Split Seam Tee Olive,Home/Apparel/Women's/,18,6,0,0.0,33.33
2020-12,Google Felt Luggage Tag,Eco-Friendly,6,3,0,0.0,50.0
2020-12,Google LA Campus Bottle,Google,2,1,0,0.0,50.0
2020-12,Google Women's Tech Fleece Vest Charcoal,Home/Shop by Brand/,2,0,0,0.0,0.0
2020-12,Google Boulder Campus Zip Hoodie,Home/Shop by Brand/,2,0,0,0.0,0.0
2020-12,Google Sunnyvale Campus Ladies Tee,Google,1,0,0,0.0,0.0
2020-12,Mommy Works at Google Book,Lifestyle/Small Goods/,2,1,0,0.0,50.0
2020-12,Google Woodtop Bottle Black,Shop by Brand,3,1,0,0.0,33.33
2020-12,Android Large Removable Sticker Sheet,Shop by Brand,2,2,0,0.0,100.0
2020-12,Google Heather Green Speckled Tee,,2,1,0,0.0,50.0
2020-12,Google Decal,Shop by Brand,1,2,0,0.0,200.0
2020-12,Google Incognito Flap Pack,,5,0,0,0.0,0.0
2020-12,Google Thermal Tumbler Navy,Home/Shop by Brand/,10,5,0,0.0,50.0
2020-12,Google Heather Green Speckled Tee,Home/Apparel/,15,4,0,0.0,26.67
2020-12,Google Campus Bike Corkbase Mug Blue,Lifestyle/,15,16,0,0.0,106.67
2020-12,Google Women's Eco Tee Black,Shop by Brand,3,0,0,0.0,0.0
2020-12,Google Keychain,Shop by Brand,4,2,0,0.0,50.0
2020-12,Google Toddler Hero Tee Black,Kids,2,0,0,0.0,0.0
2020-12,Google LA Campus Ladies Tee,Campus Collection,6,3,0,0.0,50.0
2020-12,Google Cork Tablet Case,Lifestyle/Small Goods/,4,0,0,0.0,0.0
2020-12,Stan and Friends Onesie Green,Home/Sale/,2,0,0,0.0,0.0
2020-12,Android Iconic Pin,Small Goods,2,1,0,0.0,50.0
2020-12,Google Recycled Writing Set,Home/Stationery/,1,0,0,0.0,0.0
2020-12,Google Boulder Campus Mug,,5,3,0,0.0,60.0
2020-12,Google LA Campus Tote,Shop by Brand,1,0,0,0.0,0.0
2020-12,Google Toddler FC Zip Hoodie,Shop by Brand,1,0,0,0.0,0.0
2020-12,#IamRemarkable Ladies T-Shirt,Shop by Brand,2,1,0,0.0,50.0
2020-12,Google Chicago Campus Unisex Tee,,2,1,0,0.0,50.0
2020-12,Google Cork Card Holder,Shop by Brand,1,0,0,0.0,0.0
2020-12,Google Cambridge Campus Mug,Home/Shop by Brand/,3,2,0,0.0,66.67
2020-12,Google Austin Campus Mug,Home/Shop by Brand/,3,2,0,0.0,66.67
2020-12,Google Land & Sea Nalgene Water Bottle,Home/Shop by Brand/,1,0,0,0.0,0.0
2020-12,Google Sherpa Vest Black,Shop by Brand,1,0,0,0.0,0.0
2020-12,Android Garden Tee Orange,Women's,4,6,0,0.0,150.0
2020-12,Google SF Campus Lapel Pin,Home/Sale/,1,1,0,0.0,100.0
2020-12,Google NYC Campus Lapel Pin,Home/Sale/,4,2,0,0.0,50.0
2020-12,Android Pocket Onesie White,Home/Shop by Brand/Android/,4,0,0,0.0,0.0
2020-12,Google LA Campus Ladies Tee,Shop by Brand,1,0,0,0.0,0.0
2020-12,Google Youth Badge Tee Navy,Kids,2,0,0,0.0,0.0
2020-12,Google Red Speckled Tee,Shop by Brand,1,0,0,0.0,0.0
2020-12,Google Pride Sticker,Accessories,1,0,0,0.0,0.0
2020-12,Google Kirkland Campus Sticker,Shop by Brand,1,1,0,0.0,100.0
2020-12,Android Buoy Bottle,Android,1,0,0,0.0,0.0
2020-12,Google SF Campus Ladies Tee,Google,1,0,0,0.0,0.0
2020-12,Google Blue YoYo,Home/Shop by Brand/Google/,4,0,0,0.0,0.0
2020-12,Google Super G Tumbler (Red Lid),Lifestyle/,1,0,0,0.0,0.0
2021-01,Google Crewneck Sweatshirt Green,Apparel,50,17,74,3454.0,34.0
2021-01,Google Black Cloud Zip Hoodie,Apparel,19,3,53,3137.0,15.79
2021-01,Google Sherpa Zip Hoodie Charcoal,Apparel,20,5,43,2545.0,25.0
2021-01,Google Sherpa Zip Hoodie Navy,Apparel,36,7,34,2064.0,19.44
2021-01,Google Zip Hoodie F/C,Apparel,7,3,29,1632.0,42.86
2021-01,Google Men's Tech Fleece Grey,Apparel,56,6,14,1172.0,10.71
2021-01,Google Knit Blanket,Lifestyle,40,4,14,1069.0,10.0
2021-01,Google Cotopaxi Shell,Apparel,71,9,26,1018.0,12.68
2021-01,Android Iconic Crewneck Sweatshirt,Apparel,2,1,22,1001.0,50.0
2021-01,Google Dino Game Tee,Apparel,66,12,20,656.0,18.18
2021-01,Google Badge Heavyweight Pullover Black,Apparel,177,23,14,656.0,12.99
2021-01,Google Split Seam Tee Olive,Apparel,9,6,28,640.0,66.67
2021-01,Google Canteen Bottle Black,Drinkware,110,36,28,619.0,32.73
2021-01,Google Men's Puff Jacket Black,Apparel,59,9,6,598.0,15.25
2021-01,Google Men's Softshell Moss,Apparel,27,4,7,573.0,14.81
2021-01,Google Women's Tech Fleece Vest Charcoal,Apparel,20,1,12,572.0,5.0
2021-01,Google Incognito Techpack V2,Bags,205,15,8,560.0,7.32
2021-01,Google Glass Bottle,Lifestyle,5,1,25,512.0,20.0
2021-01,Google Men's Tech Fleece Vest Charcoal,Apparel,29,3,7,489.0,10.34
2021-01,Google Red Speckled Tee,Apparel,13,2,19,468.0,15.38
2021-01,Google Women's Puff Jacket Black,Apparel,20,5,4,460.0,25.0
2021-01,Google Navy Speckled Tee,Apparel,50,10,16,402.0,20.0
2021-01,Google Sherpa Vest Black,Apparel,24,1,6,394.0,4.17
2021-01,Google Cork Base Tumbler,New,3,0,14,382.0,0.0
2021-01,Google Twill Cap Charcoal,Apparel,26,12,30,378.0,46.15
2021-01,Google Incognito Zip Pack,Bags,175,14,6,366.0,8.0
2021-01,Google Campus Bike Corkbase Mug Blue,Lifestyle,14,8,19,356.0,57.14
2021-01,Google Flat Front Bag Grey,Bags,3,1,12,324.0,33.33
2021-01,White Google Shoreline Bottle,Shop by Brand,2,3,8,313.0,150.0
2021-01,Google Mural Bottle,Drinkware,7,0,16,309.0,0.0
2021-01,Stan and Friends Tee Green,Apparel,17,8,20,296.0,47.06
2021-01,Google Raincoat Navy,Apparel,15,0,3,288.0,0.0
2021-01,Google Toddler FC Zip Hoodie,Apparel,22,1,9,287.0,4.55
2021-01,Google Crewneck Sweatshirt Navy,Apparel,34,13,6,275.0,38.24
2021-01,Google Bear Baby Blanket Beige,Shop by Brand,3,1,12,266.0,33.33
2021-01,Google Infant Charcoal Onesie,Apparel,8,8,13,265.0,100.0
2021-01,Google Thermal Tumbler Navy,Drinkware,233,54,18,256.0,23.18
2021-01,Google Youth FC Zip Hoodie,Apparel,9,2,7,252.0,22.22
2021-01,Google NYC Campus Zip Hoodie,Campus Collection,61,14,7,242.0,22.95
2021-01,Google Heather Green Speckled Tee,Apparel,24,8,10,240.0,33.33
2021-01,YouTube Icon Tee Charcoal,Apparel,22,2,12,236.0,9.09
2021-01,Google Crew Socks,Apparel,3,0,17,230.0,0.0
2021-01,Google Land & Sea French Terry Sweatshirt,Shop by Brand,1,0,5,220.0,0.0
2021-01,Google Women's Tech Fleece Grey,Apparel,17,1,3,213.0,5.88
2021-01,Google Beekeepers Tee Mint,Apparel,15,4,14,208.0,26.67
2021-01,Google Packable Bag Black,Bags,4,1,9,208.0,25.0
2021-01,Google Women's Grid Zip-Up,Apparel,25,3,4,200.0,12.0
2021-01,Google Bot (Multicolored),Lifestyle,10,0,22,192.0,0.0
2021-01,Google Chrome Dino Light Up Water Bottle,Shop by Brand,1,0,7,191.0,0.0
2021-01,Google Toddler FC Tee Charcoal,Apparel,21,2,8,185.0,9.52
2021-01,Google Incognito Messenger Bag,Bags,1,0,3,180.0,0.0
2021-01,Google Soft Modal Scarf,Apparel,10,3,5,180.0,30.0
2021-01,Android Pocket Onesie Navy,Apparel,8,1,9,179.0,12.5
2021-01,Google Blue Stojo Cup,Shop by Brand,3,0,6,170.0,0.0
2021-01,Google Color Block Notebook,Stationery,30,9,11,170.0,30.0
2021-01,Android Pocket Tee Navy,Apparel,11,5,7,167.0,45.45
2021-01,Google Incognito Dopp Kit V2,Bags,171,5,4,162.0,2.92
2021-01,Google Large Tote White,Bags,4,1,13,161.0,25.0
2021-01,Daddy Works at Google Book,Small Goods,90,7,10,160.0,7.78
2021-01,Google Mural Mug,Drinkware,103,30,10,159.0,29.13
2021-01,Google Tudes Recycled Tee,Apparel,29,7,6,150.0,24.14
2021-01,Flamingo and Friends Tee Blue,Apparel,24,5,9,148.0,20.83
2021-01,YouTube Standards Zip Hoodie Black,Apparel,15,1,3,144.0,6.67
2021-01,Google Camp Mug Ivory,Drinkware,233,95,11,135.0,40.77
2021-01,Google Incognito Laptop Organizer,Bags,77,7,3,135.0,9.09
2021-01,Google Mural Sticky Note Pad,Office,1,0,10,135.0,0.0
2021-01,Google Pen White,Office,1,0,30,132.0,0.0
2021-01,Google Austin Campus Mug,Campus Collection,19,11,12,128.0,57.89
2021-01,Stan and Friends Onesie Green,Apparel,3,0,9,126.0,0.0
2021-01,YouTube Twill Sandwich Cap Black,Apparel,19,9,11,125.0,47.37
2021-01,Google 24oz Ring Bottle Blue,Google,5,1,10,121.0,20.0
2021-01,Google Land & Sea Women's Eco Tee,Apparel,16,10,6,120.0,62.5
2021-01,Google Youth FC Tee Charcoal,Apparel,5,0,6,120.0,0.0
2021-01,YouTube Icon Tee Grey,Apparel,24,4,6,120.0,16.67
2021-01,Google Land & Sea Cotton Cap,Apparel,19,8,6,120.0,42.11
2021-01,Google Youth Badge Tee Olive,Apparel,12,1,6,119.0,8.33
2021-01,Google Land & Sea Tote Bag,Bags,35,4,6,116.0,11.43
2021-01,Mommy Works at Google Book,Small Goods,98,4,7,112.0,4.08
2021-01,Google Land & Sea Journal Set,Google,5,1,9,111.0,20.0
2021-01,Google Campus Bike Eco Tee Navy,Apparel,25,20,4,110.0,80.0
2021-01,Google Super G Tumbler (Red Lid),Lifestyle,11,1,5,110.0,9.09
2021-01,Google Crew Combed Cotton Sock,Apparel,6,1,7,101.0,16.67
2021-01,Google Toddler Tee White,Apparel,12,0,5,100.0,0.0
2021-01,Google Land & Sea Nalgene Water Bottle,Drinkware,65,19,5,100.0,29.23
2021-01,Google Cork Card Holder,Accessories,1,0,7,99.0,0.0
2021-01,Google Seattle Campus Mug,Campus Collection,21,9,13,99.0,42.86
2021-01,Google Large Pet Leash (Red/Yellow),Accessories,1,0,3,98.0,0.0
2021-01,Google Beekeepers Youth Tee Pink,Apparel,1,0,4,98.0,0.0
2021-01,Google Laptop and Cell Phone Stickers,Google,13,7,34,98.0,53.85
2021-01,Stan and Friends Toddler Tee Green,Apparel,1,0,7,98.0,0.0
2021-01,Google SF Campus Bottle,Campus Collection,12,3,8,97.0,25.0
2021-01,Google Tudes Recycled Tee,,1,0,2,96.0,0.0
2021-01,Google Perk Thermal Tumbler,Lifestyle,5,2,4,96.0,40.0
2021-01,Google LA Campus Mug,Campus Collection,23,20,9,90.0,86.96
2021-01,Google Crewneck Sweatshirt Green,,10,3,1,88.0,30.0
2021-01,Google Campus Bike Bottle,Lifestyle,7,0,4,88.0,0.0
2021-01,Google Camp Mug Gray,Shop by Brand,2,2,4,86.0,100.0
2021-01,YouTube Leather Strap Hat Black,Apparel,15,5,8,86.0,33.33
2021-01,Google NYC Campus Ladies Tee,Campus Collection,8,3,6,84.0,37.5
2021-01,Google Mountain View Campus Ladies Tee,Campus Collection,8,3,5,84.0,37.5
2021-01,#IamRemarkable Journal,Stationery,14,5,6,83.0,35.71
2021-01,Google Women's Softshell Moss,Apparel,6,0,1,79.0,0.0
2021-01,Google Emoji Magnet Set,Small Goods,39,11,9,78.0,28.21
2021-01,Google Mural Tote,Bags,43,5,5,78.0,11.63
2021-01,Google Striped Penny Pouch,Bags,31,12,14,76.0,38.71
2021-01,Google Youth Hero Tee Grey,Apparel,12,2,4,76.0,16.67
2021-01,Google Aluminum Bottle Red,Shop by Brand,2,0,10,75.0,0.0
2021-01,#IamRemarkable Water Bottle,Drinkware,2,0,6,75.0,0.0
2021-01,Android Pocket Tee Green,Apparel,8,2,3,75.0,25.0
2021-01,#IamRemarkable Unisex T-Shirt,Apparel,11,6,7,72.0,54.55
2021-01,Google PNW Campus Mug,Campus Collection,15,8,10,71.0,53.33
2021-01,Google NYC Campus Bottle,Campus Collection,1,1,6,69.0,100.0
2021-01,Google Youth F/C Pullover Hoodie,Apparel,29,6,2,64.0,20.69
2021-01,Google Campus Bike Mini Backpack,Lifestyle,10,0,2,64.0,0.0
2021-01,Google Chicago Campus Zip Hoodie,Campus Collection,15,5,2,64.0,33.33
2021-01,Google Sherpa Vest Black,,11,4,1,63.0,36.36
2021-01,Google Crew Striped Athletic Sock,Apparel,12,5,4,62.0,41.67
2021-01,Google Boulder Campus Mug,Campus Collection,13,8,7,60.0,61.54
2021-01,Google 24 oz Ring Bottle Red,Google,1,1,5,58.0,100.0
2021-01,Google Youth Hero Tee Maroon,Apparel,4,0,3,57.0,0.0
2021-01,Google Chicago Campus Mug,Campus Collection,14,6,6,57.0,42.86
2021-01,Supernatural Paper Lunch Sack,Bags,84,3,3,57.0,3.57
2021-01,Google Austin Campus Tote,Campus Collection,3,0,4,57.0,0.0
2021-01,Google NYC Campus Unisex Tee,Campus Collection,24,12,4,56.0,50.0
